,jaar,wijkcode,buurtcode,fijnstof,roet,no2,woz,stedelijkheid,bevolkingsdichtheid,statuscode
44227,2014,WK172101,BU17210103,21.99,0.89,20.2,299,5,212,0.04
44228,2013,WK172101,BU17210114,,0.82,20.02,320,5,210,0.135
44229,2016,WK172101,BU17210114,18.82,0.8,19.05,288,5,216,0.06
44230,2015,WK172101,BU17210114,19.68,0.75,18.71,287,5,214,0.05
44231,2014,WK172101,BU17210114,22.03,0.87,19.11,299,5,212,0.04
44232,2013,WK172101,BU17210112,,0.83,20.26,320,5,210,0.135
44233,2016,WK172101,BU17210112,18.82,0.8,19.15,288,5,216,0.06
44234,2015,WK172101,BU17210112,19.67,0.75,18.81,287,5,214,0.05
44235,2014,WK172101,BU17210112,22.05,0.88,19.4,299,5,212,0.04
44236,2013,WK172101,BU17210120,,0.84,20.69,320,5,210,0.135
44237,2016,WK172101,BU17210120,18.74,0.79,19.4,288,5,216,0.06
44238,2015,WK172101,BU17210120,19.66,0.75,19.18,287,5,214,0.05
44239,2014,WK172101,BU17210120,22.46,0.9,20.15,299,5,212,0.04
44240,2013,WK172102,BU17210202,,0.87,21.16,280,4,658,0.18
44241,2013,WK172103,BU17210202,,0.78,19.59,295,5,250,0.18
44242,2013,WK172105,BU17210202,,0.79,19.73,310,5,258,0.18
44243,2016,WK172102,BU17210202,18.76,0.81,20.46,254,4,661,0.06
44244,2016,WK172103,BU17210202,19.56,0.75,18.1,267,4,251,0.06
44245,2016,WK172105,BU17210202,20.32,0.75,17.84,281,4,257,0.06
44246,2015,WK172102,BU17210202,19.97,0.77,20.15,255,4,659,0.16
44247,2015,WK172103,BU17210202,20.37,0.71,17.87,270,4,250,0.16
44248,2015,WK172105,BU17210202,21.43,0.71,17.67,285,5,255,0.16
44249,2014,WK172102,BU17210202,22.51,0.91,20.72,264,4,657,0.26
44250,2014,WK172103,BU17210202,22.49,0.83,18.42,281,4,251,0.26
44251,2014,WK172105,BU17210202,24.33,0.84,18.61,294,5,255,0.26
44252,2013,WK172102,BU17210308,,0.87,21.16,280,4,658,-0.2875
44253,2013,WK172103,BU17210308,,0.78,19.59,295,5,250,-0.2875
44254,2013,WK172105,BU17210308,,0.79,19.73,310,5,258,-0.2875
44255,2016,WK172102,BU17210308,18.76,0.81,20.46,254,4,661,-0.23
44256,2016,WK172103,BU17210308,19.56,0.75,18.1,267,4,251,-0.23
44257,2016,WK172105,BU17210308,20.32,0.75,17.84,281,4,257,-0.23
44258,2015,WK172102,BU17210308,19.97,0.77,20.15,255,4,659,-0.25
44259,2015,WK172103,BU17210308,20.37,0.71,17.87,270,4,250,-0.25
44260,2015,WK172105,BU17210308,21.43,0.71,17.67,285,5,255,-0.25
44261,2014,WK172102,BU17210308,22.51,0.91,20.72,264,4,657,-0.27
44262,2014,WK172103,BU17210308,22.49,0.83,18.42,281,4,251,-0.27
44263,2014,WK172105,BU17210308,24.33,0.84,18.61,294,5,255,-0.27
44264,2013,WK172102,BU17210505,,0.87,21.16,280,4,658,0.18
44265,2013,WK172103,BU17210505,,0.78,19.59,295,5,250,0.18
44266,2013,WK172105,BU17210505,,0.79,19.73,310,5,258,0.18
44267,2016,WK172102,BU17210505,18.76,0.81,20.46,254,4,661,0.06
44268,2016,WK172103,BU17210505,19.56,0.75,18.1,267,4,251,0.06
44269,2016,WK172105,BU17210505,20.32,0.75,17.84,281,4,257,0.06
44270,2015,WK172102,BU17210505,19.97,0.77,20.15,255,4,659,0.16
44271,2015,WK172103,BU17210505,20.37,0.71,17.87,270,4,250,0.16
44272,2015,WK172105,BU17210505,21.43,0.71,17.67,285,5,255,0.16
44273,2014,WK172102,BU17210505,22.51,0.91,20.72,264,4,657,0.26
44274,2014,WK172103,BU17210505,22.49,0.83,18.42,281,4,251,0.26
44275,2014,WK172105,BU17210505,24.33,0.84,18.61,294,5,255,0.26
44276,2013,WK172102,BU17210209,,0.81,19.93,280,4,658,0.18
44277,2013,WK172103,BU17210209,,0.81,20.13,295,5,250,0.18
44278,2013,WK172106,BU17210209,,0.78,19.37,,5,48,0.18
44279,2016,WK172102,BU17210209,18.57,0.77,19.06,254,4,661,0.06
44280,2016,WK172103,BU17210209,18.67,0.78,18.97,267,4,251,0.06
44281,2016,WK172106,BU17210209,21.45,0.74,17.49,,5,50,0.06
44282,2015,WK172102,BU17210209,19.93,0.73,18.64,255,4,659,0.16
44283,2015,WK172103,BU17210209,19.6,0.73,18.52,270,4,250,0.16
44284,2015,WK172106,BU17210209,21.87,0.69,17.31,,5,51,0.16
44285,2014,WK172102,BU17210209,22.59,0.87,19.52,264,4,657,0.26
44286,2014,WK172103,BU17210209,21.92,0.85,19.42,281,4,251,0.26
44287,2014,WK172106,BU17210209,24.35,0.82,18.12,,5,51,0.26
44288,2013,WK172102,BU17210303,,0.81,19.93,280,4,658,-0.2875
44289,2013,WK172103,BU17210303,,0.81,20.13,295,5,250,-0.2875
44290,2013,WK172106,BU17210303,,0.78,19.37,,5,48,-0.2875
44291,2016,WK172102,BU17210303,18.57,0.77,19.06,254,4,661,-0.23
44292,2016,WK172103,BU17210303,18.67,0.78,18.97,267,4,251,-0.23
44293,2016,WK172106,BU17210303,21.45,0.74,17.49,,5,50,-0.23
44294,2015,WK172102,BU17210303,19.93,0.73,18.64,255,4,659,-0.25
44295,2015,WK172103,BU17210303,19.6,0.73,18.52,270,4,250,-0.25
44296,2015,WK172106,BU17210303,21.87,0.69,17.31,,5,51,-0.25
44297,2014,WK172102,BU17210303,22.59,0.87,19.52,264,4,657,-0.27
44298,2014,WK172103,BU17210303,21.92,0.85,19.42,281,4,251,-0.27
44299,2014,WK172106,BU17210303,24.35,0.82,18.12,,5,51,-0.27
44300,2013,WK172102,BU17210601,,0.81,19.93,280,4,658,-0.2875
44301,2013,WK172103,BU17210601,,0.81,20.13,295,5,250,-0.2875
44302,2013,WK172106,BU17210601,,0.78,19.37,,5,48,-0.2875
44303,2016,WK172102,BU17210601,18.57,0.77,19.06,254,4,661,-0.23
44304,2016,WK172103,BU17210601,18.67,0.78,18.97,267,4,251,-0.23
44305,2016,WK172106,BU17210601,21.45,0.74,17.49,,5,50,-0.23
44306,2015,WK172102,BU17210601,19.93,0.73,18.64,255,4,659,-0.25
44307,2015,WK172103,BU17210601,19.6,0.73,18.52,270,4,250,-0.25
44308,2015,WK172106,BU17210601,21.87,0.69,17.31,,5,51,-0.25
44309,2014,WK172102,BU17210601,22.59,0.87,19.52,264,4,657,-0.27
44310,2014,WK172103,BU17210601,21.92,0.85,19.42,281,4,251,-0.27
44311,2014,WK172106,BU17210601,24.35,0.82,18.12,,5,51,-0.27
44312,2013,WK172102,BU17210206,,0.84,20.56,280,4,658,0.18
44313,2013,WK172103,BU17210206,,0.81,20.13,295,5,250,0.18
44314,2016,WK172102,BU17210206,18.67,0.82,20.06,254,4,661,0.06
44315,2016,WK172103,BU17210206,19.49,0.77,18.47,267,4,251,0.06
44316,2015,WK172102,BU17210206,19.74,0.78,19.62,255,4,659,0.16
44317,2015,WK172103,BU17210206,20.32,0.73,18.55,270,4,250,0.16
44318,2014,WK172102,BU17210206,22.27,0.9,20.37,264,4,657,0.26
44319,2014,WK172103,BU17210206,22.49,0.85,19,281,4,251,0.26
44320,2013,WK172102,BU17210306,,0.84,20.56,280,4,658,-0.2875
44321,2013,WK172103,BU17210306,,0.81,20.13,295,5,250,-0.2875
44322,2016,WK172102,BU17210306,18.67,0.82,20.06,254,4,661,-0.23
44323,2016,WK172103,BU17210306,19.49,0.77,18.47,267,4,251,-0.23
44324,2015,WK172102,BU17210306,19.74,0.78,19.62,255,4,659,-0.25
44325,2015,WK172103,BU17210306,20.32,0.73,18.55,270,4,250,-0.25
44326,2014,WK172102,BU17210306,22.27,0.9,20.37,264,4,657,-0.27
44327,2014,WK172103,BU17210306,22.49,0.85,19,281,4,251,-0.27
44328,2013,WK172102,BU17210207,,0.93,22.96,280,4,658,0.18
44329,2016,WK172102,BU17210207,18.6,0.85,22.19,254,4,661,0.06
44330,2015,WK172102,BU17210207,19.86,0.82,22.03,255,4,659,0.16
44331,2014,WK172102,BU17210207,22.45,0.97,22.65,264,4,657,0.26
44332,2013,WK172102,BU17210204,,0.82,19.88,280,4,658,0.18
44333,2016,WK172102,BU17210204,18.68,0.79,19.19,254,4,661,0.06
44334,2015,WK172102,BU17210204,19.8,0.74,18.81,255,4,659,0.16
44335,2014,WK172102,BU17210204,22.49,0.87,19.43,264,4,657,0.26
44336,2013,WK172102,BU17210205,,0.88,21.29,280,4,658,0.18
44337,2016,WK172102,BU17210205,18.68,0.82,20.58,254,4,661,0.06
44338,2015,WK172102,BU17210205,19.86,0.78,20.28,255,4,659,0.16
44339,2014,WK172102,BU17210205,22.45,0.92,21.01,264,4,657,0.26
44340,2013,WK172102,BU17210210,,0.81,19.48,280,4,658,0.18
44341,2016,WK172102,BU17210210,18.58,0.79,18.97,254,4,661,0.06
44342,2015,WK172102,BU17210210,19.65,0.74,18.55,255,4,659,0.16
44343,2014,WK172102,BU17210210,22.46,0.86,19.08,264,4,657,0.26
44344,2013,WK172102,BU17210211,,0.81,19.64,280,4,658,0.18
44345,2016,WK172102,BU17210211,18.61,0.8,19.11,254,4,661,0.06
44346,2015,WK172102,BU17210211,19.68,0.75,18.65,255,4,659,0.16
44347,2014,WK172102,BU17210211,22.47,0.87,19.27,264,4,657,0.26
44348,2013,WK172102,BU17210201,,0.88,21.62,280,4,658,0.18
44349,2016,WK172102,BU17210201,18.78,0.84,20.8,254,4,661,0.06
44350,2015,WK172102,BU17210201,19.9,0.8,20.49,255,4,659,0.16
44351,2014,WK172102,BU17210201,22.43,0.93,21.42,264,4,657,0.26
44352,2013,WK172102,BU17210208,,0.82,19.88,280,4,658,0.18
44353,2016,WK172102,BU17210208,18.72,0.79,19.17,254,4,661,0.06
44354,2015,WK172102,BU17210208,19.88,0.74,18.85,255,4,659,0.16
44355,2014,WK172102,BU17210208,22.49,0.87,19.37,264,4,657,0.26
44356,2013,WK172103,BU17210301,,0.84,20.53,295,5,250,-0.2875
44357,2016,WK172103,BU17210301,18.89,0.8,19.24,267,4,251,-0.23
44358,2015,WK172103,BU17210301,19.81,0.74,18.97,270,4,250,-0.25
44359,2014,WK172103,BU17210301,22.14,0.87,19.8,281,4,251,-0.27
44360,2013,WK172103,BU17210304,,0.81,19.74,295,5,250,-0.2875
44361,2013,WK172105,BU17210304,,0.83,20.5,310,5,258,-0.2875
44362,2016,WK172103,BU17210304,18.82,0.77,18.24,267,4,251,-0.23
44363,2016,WK172105,BU17210304,19.61,0.79,19.25,281,4,257,-0.23
44364,2015,WK172103,BU17210304,19.86,0.72,18.17,270,4,250,-0.25
44365,2015,WK172105,BU17210304,20.76,0.74,18.86,285,5,255,-0.25
44366,2014,WK172103,BU17210304,22.16,0.85,18.8,281,4,251,-0.27
44367,2014,WK172105,BU17210304,23.45,0.87,19.77,294,5,255,-0.27
44368,2013,WK172103,BU17210504,,0.81,19.74,295,5,250,0.18
44369,2013,WK172105,BU17210504,,0.83,20.5,310,5,258,0.18
44370,2016,WK172103,BU17210504,18.82,0.77,18.24,267,4,251,0.06
44371,2016,WK172105,BU17210504,19.61,0.79,19.25,281,4,257,0.06
44372,2015,WK172103,BU17210504,19.86,0.72,18.17,270,4,250,0.16
44373,2015,WK172105,BU17210504,20.76,0.74,18.86,285,5,255,0.16
44374,2014,WK172103,BU17210504,22.16,0.85,18.8,281,4,251,0.26
44375,2014,WK172105,BU17210504,23.45,0.87,19.77,294,5,255,0.26
44376,2013,WK172103,BU17210310,,0.9,22.64,295,5,250,-0.2875
44377,2013,WK172106,BU17210310,,0.84,20.81,,5,48,-0.2875
44378,2016,WK172103,BU17210310,18.93,0.84,21.4,267,4,251,-0.23
44379,2016,WK172106,BU17210310,18.87,0.79,19.69,,5,50,-0.23
44380,2015,WK172103,BU17210310,19.89,0.78,20.18,270,4,250,-0.25
44381,2015,WK172106,BU17210310,19.94,0.74,19.4,,5,51,-0.25
44382,2014,WK172103,BU17210310,22.26,0.93,22.01,281,4,251,-0.27
44383,2014,WK172106,BU17210310,22.31,0.87,20.21,,5,51,-0.27
44384,2013,WK172103,BU17210603,,0.9,22.64,295,5,250,-0.2875
44385,2013,WK172106,BU17210603,,0.84,20.81,,5,48,-0.2875
44386,2016,WK172103,BU17210603,18.93,0.84,21.4,267,4,251,-0.23
44387,2016,WK172106,BU17210603,18.87,0.79,19.69,,5,50,-0.23
44388,2015,WK172103,BU17210603,19.89,0.78,20.18,270,4,250,-0.25
44389,2015,WK172106,BU17210603,19.94,0.74,19.4,,5,51,-0.25
44390,2014,WK172103,BU17210603,22.26,0.93,22.01,281,4,251,-0.27
44391,2014,WK172106,BU17210603,22.31,0.87,20.21,,5,51,-0.27
44392,2013,WK172103,BU17210305,,0.8,19.86,295,5,250,-0.2875
44393,2016,WK172103,BU17210305,19.54,0.76,18.26,267,4,251,-0.23
44394,2015,WK172103,BU17210305,20.41,0.71,18.06,270,4,250,-0.25
44395,2014,WK172103,BU17210305,22.59,0.84,18.81,281,4,251,-0.27
44396,2013,WK172103,BU17210309,,0.82,20.93,295,5,250,-0.2875
44397,2016,WK172103,BU17210309,18.67,0.8,19.68,267,4,251,-0.23
44398,2015,WK172103,BU17210309,19.62,0.74,19.2,270,4,250,-0.25
44399,2014,WK172103,BU17210309,21.91,0.86,20.04,281,4,251,-0.27
44400,2013,WK172103,BU17210307,,0.82,21.02,295,5,250,-0.2875
44401,2016,WK172103,BU17210307,18.65,0.8,19.96,267,4,251,-0.23
44402,2015,WK172103,BU17210307,19.59,0.74,19.28,270,4,250,-0.25
44403,2014,WK172103,BU17210307,21.9,0.87,20.25,281,4,251,-0.27
44404,2013,WK172103,BU17210302,,0.82,20.23,295,5,250,-0.2875
44405,2016,WK172103,BU17210302,18.67,0.79,19.18,267,4,251,-0.23
44406,2015,WK172103,BU17210302,19.63,0.74,18.76,270,4,250,-0.25
44407,2014,WK172103,BU17210302,21.94,0.86,19.53,281,4,251,-0.27
44408,2013,WK172104,BU17210402,,0.84,20.36,319,5,205,0.135
44409,2016,WK172104,BU17210402,19.03,0.78,18.83,285,5,207,0.06
44410,2015,WK172104,BU17210402,20.1,0.74,18.66,291,5,206,0.05
44411,2014,WK172104,BU17210402,22.54,0.87,19.27,301,5,206,0.04
44412,2013,WK172104,BU17210401,,0.78,19.11,319,5,205,0.135
44413,2016,WK172104,BU17210401,19.86,0.74,17.5,285,5,207,0.06
44414,2015,WK172104,BU17210401,20.82,0.7,17.33,291,5,206,0.05
44415,2014,WK172104,BU17210401,23.16,0.82,17.72,301,5,206,0.04
44416,2013,WK172104,BU17210403,,0.85,21.08,319,5,205,0.135
44417,2016,WK172104,BU17210403,18.66,0.79,19.69,285,5,207,0.06
44418,2015,WK172104,BU17210403,19.7,0.75,19.11,291,5,206,0.05
44419,2014,WK172104,BU17210403,22.07,0.88,20.07,301,5,206,0.04
44420,2013,WK172105,BU17210502,,0.89,21.99,310,5,258,0.18
44421,2016,WK172105,BU17210502,18.75,0.82,20.67,281,4,257,0.06
44422,2015,WK172105,BU17210502,19.95,0.78,20.85,285,5,255,0.16
44423,2014,WK172105,BU17210502,22.52,0.92,21.52,294,5,255,0.26
44424,2013,WK172105,BU17210503,,0.78,19.29,310,5,258,0.18
44425,2016,WK172105,BU17210503,19.26,0.74,17.32,281,4,257,0.06
44426,2015,WK172105,BU17210503,20.55,0.7,17.19,285,5,255,0.16
44427,2014,WK172105,BU17210503,23.2,0.83,18.06,294,5,255,0.26
44428,2013,WK172105,BU17210501,,0.92,23.37,310,5,258,0.18
44429,2016,WK172105,BU17210501,19.56,0.85,22.12,281,4,257,0.06
44430,2015,WK172105,BU17210501,20.89,0.8,21.69,285,5,255,0.16
44431,2014,WK172105,BU17210501,23.46,0.95,22.92,294,5,255,0.26
44432,2013,WK172105,BU17210506,,0.79,19.26,310,5,258,0.52
44433,2016,WK172105,BU17210506,20.09,0.75,17.69,281,4,257,0.81
44434,2015,WK172105,BU17210506,21.08,0.7,17.59,285,5,255,0.745
44435,2014,WK172105,BU17210506,23.79,0.84,18.17,294,5,255,0.68
44436,2013,WK172106,BU17210602,,0.8,19.83,,5,48,0.4725
44437,2016,WK172106,BU17210602,18.93,0.77,18.56,,5,50,0.86
44438,2015,WK172106,BU17210602,20.02,0.72,18.37,,5,51,0.73
44439,2014,WK172106,BU17210602,22.88,0.85,19.14,,5,51,0.6
44440,2013,WK172200,BU17220000,,0.34,11.17,145,5,94,-0.95
44441,2016,WK172200,BU17220000,13.9,0.34,9.51,136,5,92,-1.63
44442,2015,WK172200,BU17220000,13.76,0.3,8.76,134,5,92,-1.135
44443,2014,WK172200,BU17220000,15.8,0.39,10.9,137,5,93,-0.64
44444,2013,WK172200,BU17220001,,0.35,11.34,145,5,94,-0.7175
44445,2016,WK172200,BU17220001,13.94,0.34,9.54,136,5,92,-1.09
44446,2015,WK172200,BU17220001,13.84,0.3,8.8,134,5,92,-0.935
44447,2014,WK172200,BU17220001,15.91,0.39,11.12,137,5,93,-0.78
44448,2013,WK172200,BU17220007,,0.32,10.39,145,5,94,-0.95
44449,2016,WK172200,BU17220007,13.94,0.32,8.86,136,5,92,-1.63
44450,2015,WK172200,BU17220007,13.81,0.28,8.17,134,5,92,-1.135
44451,2014,WK172200,BU17220007,15.85,0.36,10.22,137,5,93,-0.64
44452,2013,WK172200,BU17220009,,0.33,10.92,145,5,94,-1.0425
44453,2016,WK172200,BU17220009,14.33,0.33,9.08,136,5,92,-1.36
44454,2015,WK172200,BU17220009,14.13,0.29,8.39,134,5,92,-1.23
44455,2014,WK172200,BU17220009,16.31,0.37,10.55,137,5,93,-1.1
44456,2013,WK172200,BU17220003,,0.32,10.62,145,5,94,#N/B
44457,2013,WK172202,BU17220003,,0.34,10.56,195,5,75,#N/B
44458,2016,WK172200,BU17220003,14.12,0.34,9.35,136,5,92,#N/B
44459,2016,WK172202,BU17220003,13.98,0.35,9.65,184,5,74,#N/B
44460,2015,WK172200,BU17220003,14.02,0.29,8.53,134,5,92,#N/B
44461,2015,WK172202,BU17220003,13.98,0.3,8.71,182,5,75,#N/B
44462,2014,WK172200,BU17220003,16.12,0.37,10.31,137,5,93,#N/B
44463,2014,WK172202,BU17220003,16.08,0.38,10.33,184,5,75,#N/B
44464,2013,WK172200,BU17220209,,0.32,10.62,145,5,94,#N/B
44465,2013,WK172202,BU17220209,,0.34,10.56,195,5,75,#N/B
44466,2016,WK172200,BU17220209,14.12,0.34,9.35,136,5,92,#N/B
44467,2016,WK172202,BU17220209,13.98,0.35,9.65,184,5,74,#N/B
44468,2015,WK172200,BU17220209,14.02,0.29,8.53,134,5,92,#N/B
44469,2015,WK172202,BU17220209,13.98,0.3,8.71,182,5,75,#N/B
44470,2014,WK172200,BU17220209,16.12,0.37,10.31,137,5,93,#N/B
44471,2014,WK172202,BU17220209,16.08,0.38,10.33,184,5,75,#N/B
44472,2013,WK172200,BU17220008,,0.33,10.47,145,5,94,-0.7175
44473,2016,WK172200,BU17220008,13.97,0.33,9.13,136,5,92,-1.09
44474,2015,WK172200,BU17220008,13.88,0.29,8.41,134,5,92,-0.935
44475,2014,WK172200,BU17220008,15.93,0.37,10.33,137,5,93,-0.78
44476,2013,WK172200,BU17220002,,0.35,11.9,145,5,94,-1.0425
44477,2016,WK172200,BU17220002,14.54,0.34,9.32,136,5,92,-1.36
44478,2015,WK172200,BU17220002,14.37,0.3,8.66,134,5,92,-1.23
44479,2014,WK172200,BU17220002,16.52,0.39,11.33,137,5,93,-1.1
44480,2013,WK172201,BU17220109,,0.33,10.26,154,5,100,-0.63
44481,2016,WK172201,BU17220109,13.87,0.33,9.19,146,5,98,-0.8
44482,2015,WK172201,BU17220109,13.84,0.29,8.47,143,5,98,-0.69
44483,2014,WK172201,BU17220109,15.9,0.37,10.21,144,5,98,-0.58
44484,2013,WK172201,BU17220100,,0.35,11.18,154,5,100,-0.63
44485,2016,WK172201,BU17220100,13.88,0.35,9.85,146,5,98,-0.8
44486,2015,WK172201,BU17220100,13.83,0.31,9.05,143,5,98,-0.69
44487,2014,WK172201,BU17220100,16.04,0.4,11.06,144,5,98,-0.58
44488,2013,WK172202,BU17220203,,0.34,10.85,195,5,75,#N/B
44489,2013,WK172202,BU17220203,,0.33,10.79,195,5,75,#N/B
44490,2013,WK172202,BU17220203,,0.36,11.03,195,5,75,#N/B
44491,2016,WK172202,BU17220203,14.05,0.35,9.56,184,5,74,#N/B
44492,2016,WK172202,BU17220203,14.21,0.34,9.57,184,5,74,#N/B
44493,2016,WK172202,BU17220203,13.94,0.36,9.85,184,5,74,#N/B
44494,2015,WK172202,BU17220203,13.98,0.3,8.72,182,5,75,#N/B
44495,2015,WK172202,BU17220203,14.09,0.3,8.7,182,5,75,#N/B
44496,2015,WK172202,BU17220203,13.99,0.31,8.96,182,5,75,#N/B
44497,2014,WK172202,BU17220203,16.16,0.37,10.49,184,5,75,#N/B
44498,2014,WK172202,BU17220203,16.29,0.37,10.41,184,5,75,#N/B
44499,2014,WK172202,BU17220203,16.13,0.39,10.82,184,5,75,#N/B
44500,2013,WK172202,BU17220205,,0.34,10.85,195,5,75,#N/B
44501,2013,WK172202,BU17220205,,0.33,10.79,195,5,75,#N/B
44502,2013,WK172202,BU17220205,,0.36,11.03,195,5,75,#N/B
44503,2016,WK172202,BU17220205,14.05,0.35,9.56,184,5,74,#N/B
44504,2016,WK172202,BU17220205,14.21,0.34,9.57,184,5,74,#N/B
44505,2016,WK172202,BU17220205,13.94,0.36,9.85,184,5,74,#N/B
44506,2015,WK172202,BU17220205,13.98,0.3,8.72,182,5,75,#N/B
44507,2015,WK172202,BU17220205,14.09,0.3,8.7,182,5,75,#N/B
44508,2015,WK172202,BU17220205,13.99,0.31,8.96,182,5,75,#N/B
44509,2014,WK172202,BU17220205,16.16,0.37,10.49,184,5,75,#N/B
44510,2014,WK172202,BU17220205,16.29,0.37,10.41,184,5,75,#N/B
44511,2014,WK172202,BU17220205,16.13,0.39,10.82,184,5,75,#N/B
44512,2013,WK172202,BU17220208,,0.34,10.85,195,5,75,-0.64
44513,2013,WK172202,BU17220208,,0.33,10.79,195,5,75,-0.64
44514,2013,WK172202,BU17220208,,0.36,11.03,195,5,75,-0.64
44515,2016,WK172202,BU17220208,14.05,0.35,9.56,184,5,74,-0.88
44516,2016,WK172202,BU17220208,14.21,0.34,9.57,184,5,74,-0.88
44517,2016,WK172202,BU17220208,13.94,0.36,9.85,184,5,74,-0.88
44518,2015,WK172202,BU17220208,13.98,0.3,8.72,182,5,75,-0.785
44519,2015,WK172202,BU17220208,14.09,0.3,8.7,182,5,75,-0.785
44520,2015,WK172202,BU17220208,13.99,0.31,8.96,182,5,75,-0.785
44521,2014,WK172202,BU17220208,16.16,0.37,10.49,184,5,75,-0.69
44522,2014,WK172202,BU17220208,16.29,0.37,10.41,184,5,75,-0.69
44523,2014,WK172202,BU17220208,16.13,0.39,10.82,184,5,75,-0.69
44524,2013,WK172202,BU17220206,,0.34,10.8,195,5,75,#N/B
44525,2016,WK172202,BU17220206,14,0.35,9.65,184,5,74,#N/B
44526,2015,WK172202,BU17220206,13.99,0.3,8.79,182,5,75,#N/B
44527,2014,WK172202,BU17220206,16.14,0.38,10.49,184,5,75,#N/B
44528,2013,WK172202,BU17220204,,0.34,10.79,195,5,75,#N/B
44529,2016,WK172202,BU17220204,14.27,0.35,9.59,184,5,74,#N/B
44530,2015,WK172202,BU17220204,14.15,0.3,8.7,182,5,75,#N/B
44531,2014,WK172202,BU17220204,16.36,0.37,10.4,184,5,75,#N/B
44532,2013,WK172202,BU17220201,,0.33,10.51,195,5,75,#N/B
44533,2016,WK172202,BU17220201,14,0.35,9.65,184,5,74,#N/B
44534,2015,WK172202,BU17220201,13.99,0.3,8.7,182,5,75,#N/B
44535,2014,WK172202,BU17220201,16.09,0.38,10.31,184,5,75,#N/B
44536,2013,WK172202,BU17220202,,0.34,10.78,195,5,75,#N/B
44537,2016,WK172202,BU17220202,14.05,0.35,9.72,184,5,74,#N/B
44538,2015,WK172202,BU17220202,14.02,0.3,8.82,182,5,75,#N/B
44539,2014,WK172202,BU17220202,16.14,0.38,10.41,184,5,75,#N/B
44540,2013,WK172202,BU17220200,,0.35,10.84,195,5,75,0.34
44541,2016,WK172202,BU17220200,13.97,0.36,9.87,184,5,74,0.66
44542,2015,WK172202,BU17220200,14,0.31,8.98,182,5,75,0.555
44543,2014,WK172202,BU17220200,16.1,0.39,10.71,184,5,75,0.45
44544,2013,WK172300,BU17230001,,0.75,18.66,287,5,102,0.5475
44545,2016,WK172300,BU17230001,17.47,0.76,17.23,270,5,104,0.74
44546,2015,WK172300,BU17230001,18.57,0.71,17.16,271,5,102,0.675
44547,2014,WK172300,BU17230001,20.92,0.81,17.41,277,5,102,0.61
44548,2013,WK172300,BU17230000,,0.75,18.73,287,5,102,0.5475
44549,2016,WK172300,BU17230000,17.91,0.77,17.37,270,5,104,0.74
44550,2015,WK172300,BU17230000,18.95,0.72,17.51,271,5,102,0.675
44551,2014,WK172300,BU17230000,21.26,0.81,17.48,277,5,102,0.61
44552,2013,WK172300,BU17230009,,0.73,18.2,287,5,102,0.5475
44553,2016,WK172300,BU17230009,17.67,0.75,16.7,270,5,104,0.74
44554,2015,WK172300,BU17230009,18.79,0.7,16.83,271,5,102,0.675
44555,2014,WK172300,BU17230009,21.07,0.79,16.87,277,5,102,0.61
44556,2013,WK172301,BU17230100,,0.77,19.29,286,5,133,0.47
44557,2016,WK172301,BU17230100,17.68,0.8,17.75,280,5,138,0.69
44558,2015,WK172301,BU17230100,18.84,0.74,17.98,281,5,136,0.595
44559,2014,WK172301,BU17230100,21.22,0.84,17.92,284,5,136,0.5
44560,2013,WK172301,BU17230108,,0.74,18.25,286,5,133,0.47
44561,2016,WK172301,BU17230108,17.13,0.75,16.75,280,5,138,0.69
44562,2015,WK172301,BU17230108,18.35,0.69,16.98,281,5,136,0.595
44563,2014,WK172301,BU17230108,20.61,0.8,16.85,284,5,136,0.5
44564,2013,WK172301,BU17230109,,0.75,18.5,286,5,133,0.47
44565,2016,WK172301,BU17230109,17.64,0.77,16.91,280,5,138,0.69
44566,2015,WK172301,BU17230109,18.9,0.72,17.07,281,5,136,0.595
44567,2014,WK172301,BU17230109,21.18,0.82,16.94,284,5,136,0.5
44568,2013,WK172302,BU17230209,,0.75,18.44,342,5,109,0.99
44569,2016,WK172302,BU17230209,17.31,0.76,16.69,326,5,114,0.96
44570,2015,WK172302,BU17230209,18.58,0.71,16.95,325,5,109,1.08
44571,2014,WK172302,BU17230209,20.84,0.81,16.82,329,5,109,1.2
44572,2013,WK172302,BU17230200,,0.78,20.35,342,5,109,1.01
44573,2016,WK172302,BU17230200,17.4,0.76,17.87,326,5,114,1.07
44574,2015,WK172302,BU17230200,18.6,0.71,18.27,325,5,109,1.07
44575,2014,WK172302,BU17230200,20.88,0.83,18.48,329,5,109,1.07
44576,2013,WK172302,BU17230208,,0.82,21.83,342,5,109,1.01
44577,2016,WK172302,BU17230208,17.3,0.76,19.07,326,5,114,1.07
44578,2015,WK172302,BU17230208,18.54,0.7,19.39,325,5,109,1.07
44579,2014,WK172302,BU17230208,20.84,0.85,19.8,329,5,109,1.07
44580,2013,WK172308,WK172308,,0.82,21.44,502,5,41,#N/B
44581,2016,WK172308,WK172308,17.17,0.77,18.87,474,5,42,#N/B
44582,2015,WK172308,WK172308,18.42,0.71,19.25,471,5,42,#N/B
44583,2014,WK172308,WK172308,20.75,0.85,19.45,462,5,41,#N/B
44584,2013,WK172308,BU17230809,,0.82,21.44,502,5,41,1.2425
44585,2016,WK172308,BU17230809,17.17,0.77,18.87,474,5,42,1.86
